时间,X,原始重量,稳定重量,轴重,su_ad,wpu_x,wpu_y,wpu_z,su_x,su_y,su_z,原始重量_diff,稳定重量_diff,轴重_diff,su_ad_diff,wpu_x_diff,wpu_y_diff,wpu_z_diff,su_x_diff,su_y_diff,su_z_diff,轨迹时间,速度,估计重量,原始重量加速度,稳定重量加速度,原始重量加速度_二阶,稳定重量加速度_二阶
2023-12-17 22:18:53,45593 ,-9597,0,-9352,33608,11997,-1335,77922,3416,252,86462,-223,0,55,-5,6,6,-5,5,0,0,2023-12-17 22:23:43,0,0,-1.3,0,-0.003055556,0
2023-12-17 22:18:56,45596 ,-9419,0,-9419,33614,11987,-1341,77930,3416,252,86462,178,0,-67,6,-10,-6,8,0,0,0,2023-12-17 22:23:43,0,0,-0.558333333,0,-0.006180556,0
2023-12-17 22:18:59,45599 ,-9374,0,-9563,33627,11993,-1355,77924,3411,252,86462,45,0,-144,13,6,-14,-6,-5,0,0,2023-12-17 22:23:43,0,0,0.833333333,0,-0.003125,0
2023-12-17 22:19:02,45602 ,-9619,0,-9474,33619,11992,-1345,77926,3411,252,86462,-245,0,89,-8,-1,10,2,0,0,0,2023-12-17 22:23:43,0,0,-2.691666667,0,-0.030138889,0
2023-12-17 22:19:05,45605 ,-9641,0,-9608,33631,11990,-1358,77925,3416,252,86462,-22,0,-134,12,-2,-13,-1,5,0,0,2023-12-17 22:23:43,0,0,-2.691666667,0,-0.019375,0
2023-12-17 22:19:08,45608 ,-9519,0,-9485,33620,11996,-1342,77921,3400,247,86473,122,0,123,-11,6,16,-4,-16,-5,11,2023-12-17 22:23:43,0,0,-1.116666667,0,-0.019375,0
2023-12-17 22:19:11,45611 ,-9452,0,-9574,33628,11990,-1350,77926,3411,247,86462,67,0,-89,8,-6,-8,5,11,0,-11,2023-12-17 22:23:43,0,0,0,0,0.010833333,0
2023-12-17 22:19:14,45614 ,-9619,0,-9519,33623,11992,-1350,77924,3411,252,86467,-167,0,55,-5,2,0,-2,0,5,5,2023-12-17 22:23:43,0,0,-2.966666667,0,-0.036805556,0
2023-12-17 22:19:17,45617 ,-9463,0,-9496,33621,11991,-1348,77926,3411,252,86462,156,0,23,-2,-1,2,2,0,0,-5,2023-12-17 22:23:43,0,0,0.833333333,0,0.020833333,0
2023-12-17 22:19:20,45620 ,-9430,0,-9374,33610,11984,-1337,77934,3416,252,86462,33,0,122,-11,-7,11,8,5,0,0,2023-12-17 22:23:43,0,0,0.366666667,0,-0.003125,0
2023-12-17 22:19:23,45623 ,-9530,0,-9441,33616,11985,-1343,77932,3405,252,86473,-100,0,-67,6,1,-6,-2,-11,0,11,2023-12-17 22:23:43,0,0,-1.025,0,-0.017083333,0
2023-12-17 22:19:26,45626 ,-9463,0,-9485,33620,11988,-1347,77928,3411,252,86462,67,0,-44,4,3,-4,-4,6,0,-11,2023-12-17 22:23:43,0,0,-0.741666667,0,-0.003055556,0
2023-12-17 22:19:29,45629 ,-9407,0,-9407,33613,11984,-1340,77934,3405,252,86467,56,0,78,-7,-4,7,6,-6,0,5,2023-12-17 22:23:43,0,0,0.558333333,0,0.006944444,0
2023-12-17 22:19:32,45632 ,-9563,0,-9574,33628,11983,-1355,77933,3411,252,86462,-156,0,-167,15,-1,-15,-1,6,0,-5,2023-12-17 22:23:43,0,0,-2.408333333,0,-0.023125,0
2023-12-17 22:19:35,45635 ,-9519,0,-9318,33605,11993,-1333,77925,3411,252,86462,44,0,256,-23,10,22,-8,0,0,0,2023-12-17 22:23:43,0,0,0.275,0,0.01,0
2023-12-17 22:19:38,45638 ,-9218,0,-9252,33599,11978,-1327,77941,3411,252,86467,301,0,66,-6,-15,6,16,0,0,5,2023-12-17 22:23:43,0,0,4.175,0,0.049444444,0
2023-12-17 22:19:41,45641 ,-9307,0,-9274,33601,11994,-1329,77926,3411,252,86462,-89,0,-22,2,16,-2,-15,0,0,-5,2023-12-17 22:23:43,0,0,0.933333333,0,-0.006875,0
2023-12-17 22:19:44,45644 ,-9663,0,-9608,33631,11997,-1354,77920,3411,247,86467,-356,0,-334,30,3,-25,-6,0,-5,5,2023-12-17 22:23:43,0,0,-2.316666667,0,-0.02625,0
2023-12-17 22:19:47,45647 ,-9274,0,-9263,33600,11990,-1323,77930,3416,247,86462,389,0,345,-31,-7,31,10,5,0,-5,2023-12-17 22:23:43,0,0,-0.65,0,-0.030138889,0
2023-12-17 22:19:50,45650 ,-9496,0,-9519,33623,11989,-1349,77927,3411,252,86462,-222,0,-256,23,-1,-26,-3,-5,5,0,2023-12-17 22:23:43,0,0,0.191666667,0,-0.004583333,0
2023-12-17 22:19:53,45653 ,-9586,0,-9697,33639,11982,-1367,77932,3400,252,86473,-90,0,-178,16,-7,-18,5,-11,0,11,2023-12-17 22:23:43,0,0,-1.95,0,-0.017777778,0
2023-12-17 22:19:56,45656 ,-9441,0,-9385,33611,11986,-1338,77932,3405,252,86467,145,0,312,-28,4,29,0,5,0,-6,2023-12-17 22:23:43,0,0,-1.116666667,0,-0.01625,0
2023-12-17 22:19:59,45659 ,-9508,0,-9329,33606,11987,-1334,77931,3411,252,86462,-67,0,56,-5,1,4,-1,6,0,-5,2023-12-17 22:23:43,0,0,-1.208333333,0,-0.015486111,0
2023-12-17 22:20:02,45662 ,-9452,0,-9374,33610,11988,-1337,77930,3411,252,86467,56,0,-45,4,1,-3,-1,0,0,5,2023-12-17 22:23:43,0,0,-0.741666667,0,-0.01625,0
2023-12-17 22:20:05,45665 ,-9485,0,-9608,33631,11997,-1357,77919,3416,252,86462,-33,0,-234,21,9,-20,-11,5,0,-5,2023-12-17 22:23:43,0,0,-2.133333333,0,-0.021666667,0
2023-12-17 22:20:08,45668 ,-9407,0,-9419,33614,11982,-1341,77935,3400,252,86473,78,0,189,-17,-15,16,16,-16,0,11,2023-12-17 22:23:43,0,0,-0.741666667,0,-0.015486111,0
2023-12-17 22:20:11,45671 ,-9240,0,-9307,33604,11993,-1332,77926,3405,252,86473,167,0,112,-10,11,9,-9,5,0,0,2023-12-17 22:23:43,0,0,0.466666667,0,-0.006180556,0
2023-12-17 22:20:14,45674 ,-9363,0,-9396,33612,11996,-1339,77923,3416,252,86462,-123,0,-89,8,3,-7,-3,11,0,-11,2023-12-17 22:23:43,0,0,-0.466666667,0,-0.020138889,0
2023-12-17 22:20:17,45677 ,-9419,0,-9496,33621,11995,-1343,77922,3411,247,86462,-56,0,-100,9,-1,-4,-1,-5,-5,0,2023-12-17 22:23:43,0,0,-1.491666667,0,-0.021736111,0
2023-12-17 22:20:20,45680 ,-9452,0,-9474,33619,11995,-1341,77923,3405,247,86467,-33,0,22,-2,0,2,1,-6,0,5,2023-12-17 22:23:43,0,0,-1.116666667,0,-0.027083333,0
2023-12-17 22:20:23,45683 ,-9229,0,-9452,33617,11991,-1339,77927,3411,247,86467,223,0,22,-2,-4,2,4,6,0,0,2023-12-17 22:23:43,0,0,0,0,-0.017777778,0
2023-12-17 22:20:26,45686 ,-9452,0,-9463,33618,11985,-1340,77933,3416,247,86462,-223,0,-11,1,-6,-1,6,5,0,-5,2023-12-17 22:23:43,0,0,-1.858333333,0,-0.020138889,0
2023-12-17 22:20:29,45689 ,-9363,0,-9419,33614,11984,-1341,77933,3416,252,86462,89,0,44,-4,-1,-1,0,0,5,0,2023-12-17 22:23:43,0,0,-0.375,0,-0.017083333,0
2023-12-17 22:20:32,45692 ,-9385,0,-9586,33629,11998,-1351,77919,3405,247,86467,-22,0,-167,15,14,-10,-14,-11,-5,5,2023-12-17 22:23:43,0,0,-0.466666667,0,-0.009305556,0
2023-12-17 22:20:35,45695 ,-9608,0,-9552,33626,11986,-1348,77931,3405,247,86467,-223,0,34,-3,-12,3,12,0,0,0,2023-12-17 22:23:43,0,0,-1.858333333,0,-0.010069444,0
2023-12-17 22:20:38,45698 ,-9329,0,-9541,33625,11983,-1352,77934,3405,252,86473,279,0,11,-1,-3,-4,3,0,5,6,2023-12-17 22:23:43,0,0,0,0,0.003819444,0
2023-12-17 22:20:41,45701 ,-9430,0,-9452,33617,11993,-1344,77924,3411,252,86462,-101,0,89,-8,10,8,-10,6,0,-11,2023-12-17 22:23:43,0,0,-0.091666667,0,-0.002291667,0
2023-12-17 22:20:44,45704 ,-9480,0,-9374,33610,11978,-1337,77941,3411,252,86467,-50,0,78,-7,-15,7,17,0,0,5,2023-12-17 22:23:43,0,0,-1.158333333,0,-0.004236111,0
2023-12-17 22:20:47,45707 ,-9263,0,-9329,33606,11985,-1334,77934,3405,252,86467,217,0,45,-4,7,3,-7,-6,0,0,2023-12-17 22:23:43,0,0,2.041666667,0,0.003888889,0
2023-12-17 22:20:50,45710 ,-9485,0,-9374,33610,11988,-1337,77930,3389,252,86478,-222,0,-45,4,3,-3,-4,-16,0,11,2023-12-17 22:23:43,0,0,-0.925,0,-0.013888889,0
2023-12-17 22:20:53,45713 ,-9574,0,-9441,33616,11994,-1342,77924,3405,252,86467,-89,0,-67,6,6,-5,-6,16,0,-11,2023-12-17 22:23:43,0,0,0.191666667,0,0.012430556,0
2023-12-17 22:20:56,45716 ,-9363,0,-9385,33611,11994,-1338,77924,3411,252,86462,211,0,56,-5,0,4,0,6,0,-5,2023-12-17 22:23:43,0,0,0.466666667,0,0.008541667,0
2023-12-17 22:20:59,45719 ,-9452,0,-9485,33620,11990,-1347,77927,3416,252,86462,-89,0,-100,9,-4,-9,3,5,0,0,2023-12-17 22:23:43,0,0,-0.65,0,-0.012361111,0
2023-12-17 22:21:02,45722 ,-9496,0,-9385,33611,11987,-1338,77932,3416,252,86462,-44,0,100,-9,-3,9,5,0,0,0,2023-12-17 22:23:43,0,0,1.025,0,0.030972222,0
2023-12-17 22:21:05,45725 ,-9329,0,-9329,33606,11992,-1335,77926,3405,252,86467,167,0,56,-5,5,3,-6,-11,0,5,2023-12-17 22:23:43,0,0,2.6,0,0.044097222,0
2023-12-17 22:21:08,45728 ,-9452,0,-9385,33611,11994,-1337,77925,3411,252,86462,-123,0,-56,5,2,-2,-1,6,0,-5,2023-12-17 22:23:43,0,0,0.558333333,0,0.013958333,0
2023-12-17 22:21:11,45731 ,-9508,0,-9530,33624,11989,-1352,77928,3400,252,86478,-56,0,-145,13,-5,-15,3,-11,0,16,2023-12-17 22:23:43,0,0,-0.466666667,0,-0.003888889,0
2023-12-17 22:21:14,45734 ,-9474,0,-9508,33622,11988,-1344,77930,3400,247,86473,34,0,22,-2,-1,8,2,0,-5,-5,2023-12-17 22:23:43,0,0,1.208333333,0,0.034791667,0
2023-12-17 22:21:17,45737 ,-9552,0,-9430,33615,11982,-1337,77935,3411,247,86467,-78,0,78,-7,-6,7,5,11,0,-6,2023-12-17 22:23:43,0,0,-0.741666667,0,-0.013125,0
2023-12-17 22:21:20,45740 ,-9451,0,-9396,33612,11985,-1339,77933,3411,252,86467,101,0,34,-3,3,-2,-2,0,5,0,2023-12-17 22:23:43,0,0,-0.175,0,-0.004513889,0
2023-12-17 22:21:23,45743 ,-9474,0,-9474,33619,11981,-1346,77936,3405,252,86467,-23,0,-78,7,-4,-7,3,-6,0,0,2023-12-17 22:23:43,0,0,0.466666667,0,0.012430556,0
2023-12-17 22:21:26,45746 ,-9675,0,-9574,33628,11987,-1355,77929,3405,252,86467,-201,0,-100,9,6,-9,-7,0,0,0,2023-12-17 22:23:43,0,0,-1.766666667,0,-0.008541667,0
2023-12-17 22:21:29,45749 ,-9563,0,-9675,33637,11985,-1364,77930,3416,252,86456,112,0,-101,9,-2,-9,1,11,0,-11,2023-12-17 22:23:43,0,0,-1.3,0,-0.015486111,0
2023-12-17 22:21:32,45752 ,-9352,0,-9329,33606,11968,-1334,77950,3416,252,86456,211,0,346,-31,-17,30,20,0,0,0,2023-12-17 22:23:43,0,0,1.758333333,0,0.034722222,0
2023-12-17 22:21:35,45755 ,-9441,0,-9496,33621,11997,-1348,77920,3411,252,86462,-89,0,-167,15,29,-14,-30,-5,0,6,2023-12-17 22:23:43,0,0,0.65,0,0.003125,0
2023-12-17 22:21:38,45758 ,-9374,0,-9652,33635,11985,-1358,77930,3416,247,86462,67,0,-156,14,-12,-10,10,5,-5,0,2023-12-17 22:23:43,0,0,-1.3,0,-0.045625,0
2023-12-17 22:21:41,45761 ,-9541,0,-9352,33608,11989,-1335,77929,3411,252,86462,-167,0,300,-27,4,23,-1,-5,5,0,2023-12-17 22:23:43,0,0,-1.95,0,-0.024027778,0
2023-12-17 22:21:44,45764 ,-9329,0,-9441,33616,11985,-1344,77933,3411,252,86467,212,0,-89,8,-4,-9,4,0,0,5,2023-12-17 22:23:43,0,0,2.783333333,0,0.0425,0
2023-12-17 22:21:47,45767 ,-9563,0,-9541,33625,11984,-1351,77932,3411,252,86467,-234,0,-100,9,-1,-7,-1,0,0,0,2023-12-17 22:23:43,0,0,-2.408333333,0,-0.014652778,0
2023-12-17 22:21:50,45770 ,-9563,0,-9697,33639,11978,-1366,77937,3405,252,86467,0,0,-156,14,-6,-15,5,-6,0,0,2023-12-17 22:23:43,0,0,-0.558333333,0,-0.00625,0
2023-12-17 22:21:53,45773 ,-9452,0,-9407,33613,11988,-1334,77931,3400,247,86473,111,0,290,-26,10,32,-6,-5,-5,6,2023-12-17 22:23:43,0,0,1.116666667,0,0.025555556,0
2023-12-17 22:21:56,45776 ,-9419,0,-9485,33620,11984,-1342,77934,3411,247,86467,33,0,-78,7,-4,-8,3,11,0,-6,2023-12-17 22:23:43,0,0,0.183333333,0,0.010833333,0
2023-12-17 22:21:59,45779 ,-9441,0,-9396,33612,11975,-1339,77943,3405,252,86473,-22,0,89,-8,-9,3,9,-6,5,6,2023-12-17 22:23:43,0,0,0.558333333,0,0.014722222,0
2023-12-17 22:22:02,45782 ,-9519,0,-9519,33623,11984,-1350,77933,3405,252,86473,-78,0,-123,11,9,-11,-10,0,0,0,2023-12-17 22:23:43,0,0,-0.558333333,0,0.001527778,0
2023-12-17 22:22:05,45785 ,-9407,0,-9352,33608,11999,-1335,77920,3405,252,86473,112,0,167,-15,15,15,-13,0,0,0,2023-12-17 22:23:43,0,0,0.65,0,0.023194444,0
2023-12-17 22:22:08,45788 ,-9652,0,-9697,33639,11978,-1366,77937,3411,252,86467,-245,0,-345,31,-21,-31,17,6,0,-6,2023-12-17 22:23:43,0,0,-2.041666667,0,-0.010833333,0
2023-12-17 22:22:11,45791 ,-9363,0,-9396,33612,11991,-1334,77928,3405,247,86467,289,0,301,-27,13,32,-9,-6,-5,0,2023-12-17 22:23:43,0,0,-1.025,0,-0.012430556,0
2023-12-17 22:22:14,45794 ,-9586,0,-9508,33622,11982,-1338,77936,3405,241,86467,-223,0,-112,10,-9,-4,8,0,-6,0,2023-12-17 22:23:43,0,0,-1.858333333,0,-0.011597222,0
2023-12-17 22:22:17,45797 ,-9586,0,-9686,33638,12001,-1360,77915,3416,247,86462,0,0,-178,16,19,-22,-21,11,6,-5,2023-12-17 22:23:43,0,0,-1.391666667,0,0.000833333,0
2023-12-17 22:22:20,45800 ,-9374,0,-9385,33611,11995,-1338,77923,3411,252,86462,212,0,301,-27,-6,22,8,-5,5,0,2023-12-17 22:23:43,0,0,0.65,0,0.014722222,0
2023-12-17 22:22:23,45803 ,-9374,0,-9352,33608,11993,-1335,77925,3411,252,86467,0,0,33,-3,-2,3,2,0,0,5,2023-12-17 22:23:43,0,0,-1.208333333,0,-0.010069444,0
2023-12-17 22:22:26,45806 ,-9385,0,-9407,33613,11980,-1340,77937,3411,252,86462,-11,0,-55,5,-13,-5,12,0,0,-5,2023-12-17 22:23:43,0,0,0.558333333,0,0.020138889,0
2023-12-17 22:22:29,45809 ,-9519,0,-9563,33627,11985,-1349,77932,3400,247,86478,-134,0,-156,14,5,-9,-5,-11,-5,16,2023-12-17 22:23:43,0,0,-1.3,0,-0.007708333,0
2023-12-17 22:22:32,45812 ,-9530,0,-9430,33615,11995,-1342,77922,3411,252,86467,-11,0,133,-12,10,7,-10,11,5,-11,2023-12-17 22:23:43,0,0,-1.208333333,0,-0.006180556,0
2023-12-17 22:22:35,45815 ,-9563,0,-9630,33633,11989,-1356,77927,3405,247,86467,-33,0,-200,18,-6,-14,5,-6,-5,0,2023-12-17 22:23:43,0,0,0.375,0,0.018611111,0
2023-12-17 22:22:38,45818 ,-9597,0,-9374,33610,11970,-1337,77948,3411,252,86462,-34,0,256,-23,-19,19,21,6,5,-5,2023-12-17 22:23:43,0,0,-2.233333333,0,-0.018611111,0
2023-12-17 22:22:41,45821 ,-9496,0,-9474,33619,11980,-1346,77937,3416,252,86462,101,0,-100,9,10,-9,-11,5,0,0,2023-12-17 22:23:43,0,0,-0.55,0,-0.003819444,0
2023-12-17 22:22:44,45824 ,-9374,0,-9452,33617,11988,-1344,77929,3411,252,86462,122,0,22,-2,8,2,-8,-5,0,0,2023-12-17 22:23:43,0,0,0.883333333,0,0.017013889,0
2023-12-17 22:22:47,45827 ,-9508,0,-9474,33619,11986,-1340,77932,3400,247,86473,-134,0,-22,2,-2,4,3,-11,-5,11,2023-12-17 22:23:43,0,0,-2.041666667,0,-0.034027778,0
2023-12-17 22:22:50,45830 ,-9496,0,-9329,33606,11978,-1334,77940,3400,252,86478,12,0,145,-13,-8,6,8,0,5,5,2023-12-17 22:23:43,0,0,-0.091666667,0,0.006944444,0
2023-12-17 22:22:53,45833 ,-9407,0,-9485,33620,11989,-1346,77928,3411,252,86467,89,0,-156,14,11,-12,-12,11,0,-11,2023-12-17 22:23:43,0,0,1.391666667,0,0.01,0
2023-12-17 22:22:56,45836 ,-9385,0,-9608,33631,11983,-1358,77932,3416,252,86462,22,0,-123,11,-6,-12,4,5,0,-5,2023-12-17 22:23:43,0,0,-0.183333333,0,-0.005416667,0
2023-12-17 22:22:59,45839 ,-9296,0,-9441,33616,11977,-1343,77940,3411,252,86462,89,0,167,-15,-6,15,8,-5,0,0,2023-12-17 22:23:43,0,0,1.3,0,0.01625,0
2023-12-17 22:23:02,45842 ,-9508,0,-9452,33617,11988,-1344,77929,3400,252,86473,-212,0,-11,1,11,-1,-11,-11,0,11,2023-12-17 22:23:43,0,0,-0.1,0,-0.009375,0
2023-12-17 22:23:05,45845 ,-9263,0,-9463,33618,11987,-1345,77931,3411,252,86467,245,0,-11,1,-1,-1,2,11,0,-6,2023-12-17 22:23:43,0,0,0.55,0,-0.017083333,0
2023-12-17 22:23:08,45848 ,-9307,0,-9252,33599,11990,-1327,77929,3411,252,86462,-44,0,211,-19,3,18,-2,0,0,-5,2023-12-17 22:23:43,0,0,1.208333333,0,0.005416667,0
2023-12-17 22:23:11,45851 ,-9407,0,-9274,33601,11980,-1328,77939,3411,252,86467,-100,0,-22,2,-10,-1,10,0,0,5,2023-12-17 22:23:43,0,0,0.841666667,0,0.010902778,0
2023-12-17 22:23:14,45854 ,-9530,0,-9407,33613,11992,-1340,77925,3411,252,86462,-123,0,-133,12,12,-12,-14,0,0,-5,2023-12-17 22:23:43,0,0,-0.466666667,0,-0.013958333,0
2023-12-17 22:23:17,45857 ,-9347,0,-9385,33611,11984,-1338,77934,3416,252,86462,183,0,22,-2,-8,2,9,5,0,0,2023-12-17 22:23:43,0,0,1.708333333,0,0.020416667,0
2023-12-17 22:23:20,45860 ,-9263,0,-9374,33610,11989,-1337,77929,3400,252,86473,84,0,11,-1,5,1,-5,-16,0,11,2023-12-17 22:23:43,0,0,1.566666667,0,0.014513889,0
2023-12-17 22:23:23,45863 ,-9218,0,-9419,33614,11981,-1341,77937,3405,252,86467,45,0,-45,4,-8,-4,8,5,0,-6,2023-12-17 22:23:43,0,0,2.133333333,0,0.013888889,0
2023-12-17 22:23:26,45866 ,-9296,0,-9352,33608,11993,-1336,77926,3405,252,86467,-78,0,67,-6,12,5,-11,0,0,0,2023-12-17 22:23:43,0,0,3.158333333,0,0.041041667,0
2023-12-17 22:23:29,45869 ,-9419,0,-9574,33628,11982,-1355,77933,3405,252,86467,-123,0,-222,20,-11,-19,7,0,0,0,2023-12-17 22:23:43,0,0,1.2,0,0.020833333,0
2023-12-17 22:23:32,45872 ,-9552,0,-9641,33634,11981,-1361,77934,3411,252,86467,-133,0,-67,6,-1,-6,1,6,0,0,2023-12-17 22:23:43,0,0,-1.666666667,0,-0.028541667,0
2023-12-17 22:23:35,45875 ,-9329,0,-9396,33612,11992,-1339,77926,3416,252,86462,223,0,245,-22,11,22,-8,5,0,-5,2023-12-17 22:23:43,0,0,0.933333333,0,0.002361111,0
2023-12-17 22:23:38,45878 ,-9574,0,-9463,33618,11984,-1345,77933,3411,252,86467,-245,0,-67,6,-8,-6,7,-5,0,5,2023-12-17 22:23:43,0,0,-1.666666667,0,-0.003055556,0
2023-12-17 22:23:41,45881 ,-9441,0,-9563,33627,11986,-1354,77930,3411,252,86467,133,0,-100,9,2,-9,-3,0,0,0,2023-12-17 22:23:43,0,0,0.833333333,0,0.023194444,0
2023-12-17 22:23:44,45884 ,-9563,0,-9663,33636,11981,-1358,77934,3405,247,86467,-122,0,-100,9,-5,-4,4,-6,-5,0,2023-12-17 22:28:43,0,0,-1.95,0,-0.039444444,0
2023-12-17 22:23:47,45887 ,-9307,0,-9430,33615,11989,-1342,77928,3411,252,86467,256,0,233,-21,8,16,-6,6,5,0,2023-12-17 22:28:43,0,0,2.133333333,0,0.037847222,0
2023-12-17 22:23:50,45890 ,-9452,0,-9519,33623,11980,-1350,77936,3405,252,86473,-145,0,-89,8,-9,-8,8,-6,0,6,2023-12-17 22:28:43,0,0,0.925,0,0.012361111,0
2023-12-17 22:23:53,45893 ,-9341,0,-9329,33606,11970,-1334,77949,3405,252,86467,111,0,190,-17,-10,16,13,0,0,-6,2023-12-17 22:28:43,0,0,0.925,0,-0.001597222,0
2023-12-17 22:23:56,45896 ,-9407,0,-9496,33621,11971,-1348,77945,3411,252,86467,-66,0,-167,15,1,-14,-4,6,0,0,2023-12-17 22:28:43,0,0,0.1,0,-0.000694444,0
2023-12-17 22:23:59,45899 ,-9318,0,-9229,33597,11984,-1325,77935,3411,252,86462,89,0,267,-24,13,23,-10,0,0,-5,2023-12-17 22:28:43,0,0,1.025,0,0.003888889,0
2023-12-17 22:24:02,45902 ,-9474,0,-9363,33609,11982,-1332,77937,3394,247,86478,-156,0,-134,12,-2,-7,2,-17,-5,16,2023-12-17 22:28:43,0,0,0.375,0,0.007777778,0
2023-12-17 22:24:05,45905 ,-9396,0,-9285,33602,11990,-1330,77930,3405,252,86467,78,0,78,-7,8,2,-7,11,5,-11,2023-12-17 22:28:43,0,0,0.091666667,0,-0.004652778,0
2023-12-17 22:24:08,45908 ,-9641,0,-9485,33620,11984,-1346,77933,3405,252,86467,-245,0,-200,18,-6,-16,3,0,0,0,2023-12-17 22:28:43,0,0,0.091666667,0,0.017777778,0
2023-12-17 22:24:11,45911 ,-9541,0,-9496,33621,11992,-1348,77926,3405,252,86467,100,0,-11,1,8,-2,-7,0,0,0,2023-12-17 22:28:43,0,0,-1.483333333,0,-0.003819444,0
2023-12-17 22:24:14,45914 ,-9374,0,-9274,33601,11978,-1329,77941,3400,252,86473,167,0,222,-20,-14,19,15,-5,0,6,2023-12-17 22:28:43,0,0,1.766666667,0,0.030208333,0
2023-12-17 22:24:17,45917 ,-9419,0,-9452,33617,11974,-1344,77943,3411,252,86467,-45,0,-178,16,-4,-15,2,11,0,-6,2023-12-17 22:28:43,0,0,1.391666667,0,0.023194444,0
2023-12-17 22:24:20,45920 ,-9519,0,-9641,33634,11981,-1361,77935,3405,252,86473,-100,0,-189,17,7,-17,-8,-6,0,6,2023-12-17 22:28:43,0,0,-1.208333333,0,-0.015486111,0
2023-12-17 22:24:23,45923 ,-9463,0,-9396,33612,11980,-1339,77938,3411,252,86462,56,0,245,-22,-1,22,3,6,0,-11,2023-12-17 22:28:43,0,0,-0.741666667,0,0.003888889,0
2023-12-17 22:24:26,45926 ,-9433,0,-9496,33621,11973,-1348,77944,3411,252,86462,30,0,-100,9,-7,-9,6,0,0,0,2023-12-17 22:28:43,0,0,-0.4,0,-0.007986111,0
2023-12-17 22:24:29,45929 ,-9463,0,-9329,33606,11995,-1334,77923,3411,252,86462,-30,0,167,-15,22,14,-21,0,0,0,2023-12-17 22:28:43,0,0,0.466666667,0,0.014722222,0
2023-12-17 22:24:32,45932 ,-9252,0,-9352,33608,11988,-1335,77930,3411,252,86462,211,0,-23,2,-7,-1,7,0,0,0,2023-12-17 22:28:43,0,0,2.316666667,0,0.029375,0
2023-12-17 22:24:35,45935 ,-9586,0,-9652,33635,11985,-1357,77931,3405,247,86467,-334,0,-300,27,-3,-22,1,-6,-5,5,2023-12-17 22:28:43,0,0,-0.191666667,0,-0.004722222,0
2023-12-17 22:24:38,45938 ,-9641,0,-9296,33603,11970,-1331,77948,3411,252,86467,-55,0,356,-32,-15,26,17,6,5,0,2023-12-17 22:28:43,0,0,-0.366666667,0,0.015555556,0
2023-12-17 22:24:41,45941 ,-9285,0,-9352,33608,11982,-1335,77936,3405,252,86473,356,0,-56,5,12,-4,-12,-6,0,6,2023-12-17 22:28:43,0,0,1.758333333,0,0.019236111,0
2023-12-17 22:24:44,45944 ,-9541,0,-9630,33633,11983,-1355,77933,3411,247,86467,-256,0,-278,25,1,-20,-3,6,-5,-6,2023-12-17 22:28:43,0,0,-1.391666667,0,-0.018958333,0
2023-12-17 22:24:47,45947 ,-9574,0,-9586,33629,11981,-1351,77935,3411,247,86467,-33,0,44,-4,-2,4,2,0,0,0,2023-12-17 22:28:43,0,0,-0.55,0,0.012430556,0
2023-12-17 22:24:50,45950 ,-9597,0,-9463,33618,11983,-1340,77935,3400,247,86473,-23,0,123,-11,2,11,0,-11,0,6,2023-12-17 22:28:43,0,0,-0.841666667,0,-0.00625,0
2023-12-17 22:24:53,45953 ,-9586,0,-9563,33627,11988,-1354,77928,3405,252,86467,11,0,-100,9,5,-14,-7,5,5,-6,2023-12-17 22:28:43,0,0,-1.491666667,0,-0.024027778,0
2023-12-17 22:24:56,45956 ,-9452,0,-9485,33620,11993,-1347,77924,3411,252,86462,134,0,78,-7,5,7,-4,6,0,-5,2023-12-17 22:28:43,0,0,-0.558333333,0,-0.003125,0
2023-12-17 22:24:59,45959 ,-9407,0,-9419,33614,11975,-1341,77942,3411,252,86462,45,0,66,-6,-18,6,18,0,0,0,2023-12-17 22:28:43,0,0,-0.925,0,-0.018541667,0
2023-12-17 22:25:02,45962 ,-9374,0,-9663,33636,11989,-1363,77927,3411,252,86467,33,0,-244,22,14,-22,-15,0,0,5,2023-12-17 22:28:43,0,0,1.116666667,0,0.010138889,0
2023-12-17 22:25:05,45965 ,-9641,0,-9441,33616,11988,-1343,77929,3405,252,86467,-267,0,222,-20,-1,20,2,-6,0,0,2023-12-17 22:28:43,0,0,-3.15,0,-0.030833333,0
2023-12-17 22:25:08,45968 ,-9419,0,-9608,33631,11989,-1353,77927,3405,247,86467,222,0,-167,15,1,-10,-2,0,-5,0,2023-12-17 22:28:43,0,0,-0.933333333,0,-0.017847222,0
2023-12-17 22:25:11,45971 ,-9496,0,-9329,33606,11983,-1329,77936,3416,247,86462,-77,0,279,-25,-6,24,9,11,0,-5,2023-12-17 22:28:43,0,0,-0.741666667,0,-0.013194444,0
2023-12-17 22:25:14,45974 ,-9586,0,-9407,33613,11983,-1340,77935,3416,252,86462,-90,0,-78,7,0,-11,-1,0,5,0,2023-12-17 22:28:43,0,0,-0.466666667,0,0,0
2023-12-17 22:25:17,45977 ,-9663,0,-9374,33610,11985,-1337,77932,3405,252,86467,-77,0,33,-3,2,3,-3,-11,0,5,2023-12-17 22:28:43,0,0,-2.633333333,0,-0.036180556,0
2023-12-17 22:25:20,45980 ,-9519,0,-9586,33629,11975,-1356,77941,3400,252,86473,144,0,-212,19,-10,-19,9,-5,0,6,2023-12-17 22:28:43,0,0,-2.133333333,0,-0.030833333,0
